Name,Link
"Wangner, Jakob",https://web.archive.org/web/20120921175757/http://www.nga.gov/cgi-bin/tsearch?artistid=22047
"Wankel, Bruce",https://web.archive.org/web/20120921175757/http://www.nga.gov/cgi-bin/tsearch?artistid=24902
"Ward, Charles Caleb",https://web.archive.org/web/20120921175757/http://www.nga.gov/cgi-bin/tsearch?artistid=27228
"Ward, Jacob C.",https://web.archive.org/web/20120921175757/http://www.nga.gov/cgi-bin/tsearch?artistid=6489
"Ward, James",https://web.archive.org/web/20120921175757/http://www.nga.gov/cgi-bin/tsearch?artistid=5574
"Ward, John",https://web.archive.org/web/20120921175757/http://www.nga.gov/cgi-bin/tsearch?artistid=31056
"Ward, John Quincy Adams",https://web.archive.org/web/20120921175757/http://www.nga.gov/cgi-bin/tsearch?artistid=2796
"Ward, Leslie, Sir",https://web.archive.org/web/20120921175757/http://www.nga.gov/cgi-bin/tsearch?artistid=2797
"Ward, Lynd Kendall",https://web.archive.org/web/20120921175757/http://www.nga.gov/cgi-bin/tsearch?artistid=3346
"Ward, Paul",https://web.archive.org/web/20120921175757/http://www.nga.gov/cgi-bin/tsearch?artistid=8178
"Ward, Velox",https://web.archive.org/web/20120921175757/http://www.nga.gov/cgi-bin/tsearch?artistid=21121
"Ward, William",https://web.archive.org/web/20120921175757/http://www.nga.gov/cgi-bin/tsearch?artistid=3347
"Ward of Hull, John",https://web.archive.org/web/20120921175757/http://www.nga.gov/cgi-bin/tsearch?artistid=31056
"Ware, Isaac",https://web.archive.org/web/20120921175757/http://www.nga.gov/cgi-bin/tsearch?artistid=6014
"Warhol, Andy",https://web.archive.org/web/20120921175800/http://www.nga.gov/cgi-bin/tsearch?artistid=1966
"Warhola, Andrew",https://web.archive.org/web/20120921175800/http://www.nga.gov/cgi-bin/tsearch?artistid=1966
"Warin, Jean",https://web.archive.org/web/20120921175800/http://www.nga.gov/cgi-bin/tsearch?artistid=2295
"Warlow, Herbert Gordon",https://web.archive.org/web/20120921175800/http://www.nga.gov/cgi-bin/tsearch?artistid=3348
"Warnholtz, Dean",https://web.archive.org/web/20120921175800/http://www.nga.gov/cgi-bin/tsearch?artistid=5838
"Warnicke, John G.",https://web.archive.org/web/20120921175800/http://www.nga.gov/cgi-bin/tsearch?artistid=6878
"Warns, Emil",https://web.archive.org/web/20120921175800/http://www.nga.gov/cgi-bin/tsearch?artistid=8179
"Waroquier, Henry de",https://web.archive.org/web/20120921175800/http://www.nga.gov/cgi-bin/tsearch?artistid=25097
"Warren, Alfred William",https://web.archive.org/web/20120921175800/http://www.nga.gov/cgi-bin/tsearch?artistid=3349
"Warren, Charles Turner",https://web.archive.org/web/20120921175800/http://www.nga.gov/cgi-bin/tsearch?artistid=3350
"Warren, George K.",https://web.archive.org/web/20120921175800/http://www.nga.gov/cgi-bin/tsearch?artistid=30969
"Warrener, Lowrie Lyle",https://web.archive.org/web/20120921175800/http://www.nga.gov/cgi-bin/tsearch?artistid=35138
"Warsager, Hyman J.",https://web.archive.org/web/20120921175800/http://www.nga.gov/cgi-bin/tsearch?artistid=34116
"Warshaw, Howard",https://web.archive.org/web/20120921175800/http://www.nga.gov/cgi-bin/tsearch?artistid=35071
"Warwick, Henry Richard Greville, 3rd earl of",https://web.archive.org/web/20120921175800/http://www.nga.gov/cgi-bin/tsearch?artistid=3351
"Washburn, Cadwallader",https://web.archive.org/web/20120921175800/http://www.nga.gov/cgi-bin/tsearch?artistid=3352
"Washington, William",https://web.archive.org/web/20120921175800/http://www.nga.gov/cgi-bin/tsearch?artistid=3353
"Washington, William de Hartburn",https://web.archive.org/web/20120921175800/http://www.nga.gov/cgi-bin/tsearch?artistid=2798
"Wasserman, Burton",https://web.archive.org/web/20120921175800/http://www.nga.gov/cgi-bin/tsearch?artistid=3354
"Wasserman, Jeff",https://web.archive.org/web/20120921175800/http://www.nga.gov/cgi-bin/tsearch?artistid=10727
"Watanabe, Sadao",https://web.archive.org/web/20120921175800/http://www.nga.gov/cgi-bin/tsearch?artistid=3356
"Watelet, Claude Henri",https://web.archive.org/web/20120921175800/http://www.nga.gov/cgi-bin/tsearch?artistid=6618
"Waterbury, Blanche",https://web.archive.org/web/20120921175800/http://www.nga.gov/cgi-bin/tsearch?artistid=8180
"Waterloo, Anthonie",https://web.archive.org/web/20120921175800/http://www.nga.gov/cgi-bin/tsearch?artistid=2799
"Waters, John",https://web.archive.org/web/20120921175800/http://www.nga.gov/cgi-bin/tsearch?artistid=24995
"Waters, Kaye",https://web.archive.org/web/20120921175800/http://www.nga.gov/cgi-bin/tsearch?artistid=34117
"Waters, Susan C.",https://web.archive.org/web/20120921175800/http://www.nga.gov/cgi-bin/tsearch?artistid=1965
"Wathen, James",https://web.archive.org/web/20120921175800/http://www.nga.gov/cgi-bin/tsearch?artistid=22312
"Watkins, Ardella",https://web.archive.org/web/20120921175800/http://www.nga.gov/cgi-bin/tsearch?artistid=8181
"Watkins, Carleton E.",https://web.archive.org/web/20120921175830/http://www.nga.gov/cgi-bin/tsearch?artistid=13519
"Watkins, Carleton Emmons",https://web.archive.org/web/20120921175830/http://www.nga.gov/cgi-bin/tsearch?artistid=13519
"Watkins, Franklin Chenault",https://web.archive.org/web/20120921175830/http://www.nga.gov/cgi-bin/tsearch?artistid=3357
"Watrous, James Scales",https://web.archive.org/web/20120921175830/http://www.nga.gov/cgi-bin/tsearch?artistid=34118
"Watson, Ernest William",https://web.archive.org/web/20120921175830/http://www.nga.gov/cgi-bin/tsearch?artistid=3359
"Watson, Eva Auld",https://web.archive.org/web/20120921175830/http://www.nga.gov/cgi-bin/tsearch?artistid=3360
"Watson, Eva L.",https://web.archive.org/web/20120921175830/http://www.nga.gov/cgi-bin/tsearch?artistid=30069
"Watson, Eva Lawrence",https://web.archive.org/web/20120921175830/http://www.nga.gov/cgi-bin/tsearch?artistid=30069
"Watson, James",https://web.archive.org/web/20120921175830/http://www.nga.gov/cgi-bin/tsearch?artistid=3361
"Watson, John Dawson",https://web.archive.org/web/20120921175830/http://www.nga.gov/cgi-bin/tsearch?artistid=5893
"Watson, Thomas",https://web.archive.org/web/20120921175830/http://www.nga.gov/cgi-bin/tsearch?artistid=3362
"Watson-Schütze, Eva",https://web.archive.org/web/20120921175830/http://www.nga.gov/cgi-bin/tsearch?artistid=30069
"Watteau, Antoine",https://web.archive.org/web/20120921175830/http://www.nga.gov/cgi-bin/tsearch?artistid=1967
"Watteau, Jean Antoine",https://web.archive.org/web/20120921175830/http://www.nga.gov/cgi-bin/tsearch?artistid=1967
"Watteau, Louis Joseph",https://web.archive.org/web/20120921175830/http://www.nga.gov/cgi-bin/tsearch?artistid=3363
Watteau de Lille,https://web.archive.org/web/20120921175830/http://www.nga.gov/cgi-bin/tsearch?artistid=3363
"Watts, George Frederic",https://web.archive.org/web/20120921175830/http://www.nga.gov/cgi-bin/tsearch?artistid=3365
"Watts, Robert Marshall",https://web.archive.org/web/20120921175830/http://www.nga.gov/cgi-bin/tsearch?artistid=3366
"Watts, Thomas",https://web.archive.org/web/20120921175830/http://www.nga.gov/cgi-bin/tsearch?artistid=8182
"Watts, William",https://web.archive.org/web/20120921175830/http://www.nga.gov/cgi-bin/tsearch?artistid=11595
"Waud, Alfred R.",https://web.archive.org/web/20120921175830/http://www.nga.gov/cgi-bin/tsearch?artistid=2800
"Waud, Alfred Rudolph",https://web.archive.org/web/20120921175830/http://www.nga.gov/cgi-bin/tsearch?artistid=2800
"Waumans, Conrad",https://web.archive.org/web/20120921175830/http://www.nga.gov/cgi-bin/tsearch?artistid=6326
"Wawrzyniak, Krzysztof",https://web.archive.org/web/20120921175830/http://www.nga.gov/cgi-bin/tsearch?artistid=24007
"Way, Thomas Robert",https://web.archive.org/web/20120921175830/http://www.nga.gov/cgi-bin/tsearch?artistid=3367
"Wayne, June",https://web.archive.org/web/20120921175830/http://www.nga.gov/cgi-bin/tsearch?artistid=3368
"Wayne, June C.",https://web.archive.org/web/20120921175830/http://www.nga.gov/cgi-bin/tsearch?artistid=3368
"Wayne, June Claire",https://web.archive.org/web/20120921175830/http://www.nga.gov/cgi-bin/tsearch?artistid=3368
"Weaver, Carol",https://web.archive.org/web/20120921175830/http://www.nga.gov/cgi-bin/tsearch?artistid=14879
"Webb, Albert James",https://web.archive.org/web/20120921175721/http://www.nga.gov/cgi-bin/tsearch?artistid=34119
"Webb, Alonzo C.",https://web.archive.org/web/20120921175721/http://www.nga.gov/cgi-bin/tsearch?artistid=34120
"Webb, James",https://web.archive.org/web/20120921175721/http://www.nga.gov/cgi-bin/tsearch?artistid=14928
"Webb, Jim",https://web.archive.org/web/20120921175721/http://www.nga.gov/cgi-bin/tsearch?artistid=15043
"Webb, Todd",https://web.archive.org/web/20120921175721/http://www.nga.gov/cgi-bin/tsearch?artistid=24325
"Webber, Henry",https://web.archive.org/web/20120921175721/http://www.nga.gov/cgi-bin/tsearch?artistid=5691
"Webber, John",https://web.archive.org/web/20120921175721/http://www.nga.gov/cgi-bin/tsearch?artistid=5573
"Weber, Franz",https://web.archive.org/web/20120921175721/http://www.nga.gov/cgi-bin/tsearch?artistid=3369
"Weber, Hugo",https://web.archive.org/web/20120921175721/http://www.nga.gov/cgi-bin/tsearch?artistid=5839
"Weber, Hulda",https://web.archive.org/web/20120921175721/http://www.nga.gov/cgi-bin/tsearch?artistid=4485
"Weber, Lorenzo Maria",https://web.archive.org/web/20120921175721/http://www.nga.gov/cgi-bin/tsearch?artistid=21710
"Weber, Max",https://web.archive.org/web/20120921175721/http://www.nga.gov/cgi-bin/tsearch?artistid=1968
"Weber, Otto",https://web.archive.org/web/20120921175721/http://www.nga.gov/cgi-bin/tsearch?artistid=3370
"Weber, Roy",https://web.archive.org/web/20120921175721/http://www.nga.gov/cgi-bin/tsearch?artistid=8184
"Webster, Herman Armour",https://web.archive.org/web/20120921175721/http://www.nga.gov/cgi-bin/tsearch?artistid=34121
"Webster, Walter L.",https://web.archive.org/web/20120921175721/http://www.nga.gov/cgi-bin/tsearch?artistid=8185
"Wechter I, Georg",https://web.archive.org/web/20120921175721/http://www.nga.gov/cgi-bin/tsearch?artistid=3371
"Wechtlin I, Hans",https://web.archive.org/web/20120921175721/http://www.nga.gov/cgi-bin/tsearch?artistid=2801
"Weddige, Emil",https://web.archive.org/web/20120921175721/http://www.nga.gov/cgi-bin/tsearch?artistid=3372
"Wedgwood, John Taylor",https://web.archive.org/web/20120921175721/http://www.nga.gov/cgi-bin/tsearch?artistid=3373
Weegee,https://web.archive.org/web/20120921175721/http://www.nga.gov/cgi-bin/tsearch?artistid=24721
"Weenix, Jan",https://web.archive.org/web/20120921175721/http://www.nga.gov/cgi-bin/tsearch?artistid=27902
"Weerdt, Adriaan de",https://web.archive.org/web/20120921175721/http://www.nga.gov/cgi-bin/tsearch?artistid=3374
"Weert, Jacob de",https://web.archive.org/web/20120921175721/http://www.nga.gov/cgi-bin/tsearch?artistid=6077
"Wegg, Arthur",https://web.archive.org/web/20120921175721/http://www.nga.gov/cgi-bin/tsearch?artistid=8186
"Wegman, William",https://web.archive.org/web/20120921175721/http://www.nga.gov/cgi-bin/tsearch?artistid=32954
"Weguelin, John Reinhard",https://web.archive.org/web/20120921175721/http://www.nga.gov/cgi-bin/tsearch?artistid=6422
"Weidenmann, Johann Caspar",https://web.archive.org/web/20120921175910/http://www.nga.gov/cgi-bin/tsearch?artistid=6810
"Weiditz, Christoph I",https://web.archive.org/web/20120921175910/http://www.nga.gov/cgi-bin/tsearch?artistid=2296
"Weiditz, Christoph the Elder",https://web.archive.org/web/20120921175910/http://www.nga.gov/cgi-bin/tsearch?artistid=2296
"Weiditz, II, Hans",https://web.archive.org/web/20120921175910/http://www.nga.gov/cgi-bin/tsearch?artistid=3376
"Weiditz the Elder, Christoph",https://web.archive.org/web/20120921175910/http://www.nga.gov/cgi-bin/tsearch?artistid=2296
"Weigel, Johann Christoph",https://web.archive.org/web/20120921175910/http://www.nga.gov/cgi-bin/tsearch?artistid=19604
"Weil, Mathilde",https://web.archive.org/web/20120921175910/http://www.nga.gov/cgi-bin/tsearch?artistid=29928
"Wein, Elsie",https://web.archive.org/web/20120921175910/http://www.nga.gov/cgi-bin/tsearch?artistid=8187
"Weiner, Abraham S.",https://web.archive.org/web/20120921175910/http://www.nga.gov/cgi-bin/tsearch?artistid=34122
"Weiner, Hannah",https://web.archive.org/web/20120921175910/http://www.nga.gov/cgi-bin/tsearch?artistid=10494
"Weiner, Hans",https://web.archive.org/web/20120921175910/http://www.nga.gov/cgi-bin/tsearch?artistid=6531
"Weiner, Isadore",https://web.archive.org/web/20120921175910/http://www.nga.gov/cgi-bin/tsearch?artistid=34123
"Weiner, Lawrence",https://web.archive.org/web/20120921175910/http://www.nga.gov/cgi-bin/tsearch?artistid=10085
"Weiner, Lawrence Charles",https://web.archive.org/web/20120921175910/http://www.nga.gov/cgi-bin/tsearch?artistid=10085
"Weir, Julian Alden",https://web.archive.org/web/20120921175910/http://www.nga.gov/cgi-bin/tsearch?artistid=1969
"Weir, Robert Walter",https://web.archive.org/web/20120921175910/http://www.nga.gov/cgi-bin/tsearch?artistid=2802
"Weirotter, Franz Edmund",https://web.archive.org/web/20120921175910/http://www.nga.gov/cgi-bin/tsearch?artistid=3377
"Weis I, Johann Martin",https://web.archive.org/web/20120921175910/http://www.nga.gov/cgi-bin/tsearch?artistid=3378
"Weisberg, Ruth Ellen",https://web.archive.org/web/20120921175910/http://www.nga.gov/cgi-bin/tsearch?artistid=6283
"Weisbrod, Carl Wilhelm",https://web.archive.org/web/20120921175910/http://www.nga.gov/cgi-bin/tsearch?artistid=26110
"Weise, Elmer",https://web.archive.org/web/20120921175910/http://www.nga.gov/cgi-bin/tsearch?artistid=8188
"Weisenborn, Harold",https://web.archive.org/web/20120921175910/http://www.nga.gov/cgi-bin/tsearch?artistid=8189
"Weisenborn, Rudolph",https://web.archive.org/web/20120921175910/http://www.nga.gov/cgi-bin/tsearch?artistid=35099
"Weisenthal, Morris",https://web.archive.org/web/20120921175910/http://www.nga.gov/cgi-bin/tsearch?artistid=21211
"Weiser, Franz",https://web.archive.org/web/20120921175910/http://www.nga.gov/cgi-bin/tsearch?artistid=28750
"Weisgerber, Albert",https://web.archive.org/web/20120921175910/http://www.nga.gov/cgi-bin/tsearch?artistid=31060
"Weiss, Anton",https://web.archive.org/web/20120921175910/http://www.nga.gov/cgi-bin/tsearch?artistid=14997
"Weiss, Bartholomäus Ignaz",https://web.archive.org/web/20120921175910/http://www.nga.gov/cgi-bin/tsearch?artistid=23640
"Weiss, Carl",https://web.archive.org/web/20120921175910/http://www.nga.gov/cgi-bin/tsearch?artistid=8190
"Weiss, Eleazar",https://web.archive.org/web/20120921175824/http://www.nga.gov/cgi-bin/tsearch?artistid=2882
"Weiss, Emil-Rudolf",https://web.archive.org/web/20120921175824/http://www.nga.gov/cgi-bin/tsearch?artistid=22908
"Weiss, Fred",https://web.archive.org/web/20120921175824/http://www.nga.gov/cgi-bin/tsearch?artistid=8191
"Weiss, Hedwig",https://web.archive.org/web/20120921175824/http://www.nga.gov/cgi-bin/tsearch?artistid=4256
"Weiss, Joseph",https://web.archive.org/web/20120921175824/http://www.nga.gov/cgi-bin/tsearch?artistid=3380
"Weiss, Julius",https://web.archive.org/web/20120921175824/http://www.nga.gov/cgi-bin/tsearch?artistid=34124
"Weiss, Simon",https://web.archive.org/web/20120921175824/http://www.nga.gov/cgi-bin/tsearch?artistid=8192
"Weiss, Theodore Russell",https://web.archive.org/web/20120921175824/http://www.nga.gov/cgi-bin/tsearch?artistid=21170
"Weiss I, Johann Martin",https://web.archive.org/web/20120921175824/http://www.nga.gov/cgi-bin/tsearch?artistid=3378
"Weissauer, Rudolf",https://web.archive.org/web/20120921175824/http://www.nga.gov/cgi-bin/tsearch?artistid=3379
"Weissbuch, Oscar",https://web.archive.org/web/20120921175824/http://www.nga.gov/cgi-bin/tsearch?artistid=34125
"Weisz, Joseph",https://web.archive.org/web/20120921175824/http://www.nga.gov/cgi-bin/tsearch?artistid=3380
"Weixlgärtner, Josephine",https://web.archive.org/web/20120921175824/http://www.nga.gov/cgi-bin/tsearch?artistid=3381
"Weixlgärtner-Neutra, Pepi",https://web.archive.org/web/20120921175824/http://www.nga.gov/cgi-bin/tsearch?artistid=3381
"Wejman, Stanislaw",https://web.archive.org/web/20120921175824/http://www.nga.gov/cgi-bin/tsearch?artistid=23967
"Welcz, Concz",https://web.archive.org/web/20120921175824/http://www.nga.gov/cgi-bin/tsearch?artistid=5541
"Weld, Howard",https://web.archive.org/web/20120921175824/http://www.nga.gov/cgi-bin/tsearch?artistid=8193
"Weldon, Charles Dater",https://web.archive.org/web/20120921175824/http://www.nga.gov/cgi-bin/tsearch?artistid=35489
"Weller, Paul",https://web.archive.org/web/20120921175824/http://www.nga.gov/cgi-bin/tsearch?artistid=34126
"Welling, James",https://web.archive.org/web/20120921175824/http://www.nga.gov/cgi-bin/tsearch?artistid=31200
"Wellisch, Joseph",https://web.archive.org/web/20120921175824/http://www.nga.gov/cgi-bin/tsearch?artistid=25201
"Welliver, Neil",https://web.archive.org/web/20120921175824/http://www.nga.gov/cgi-bin/tsearch?artistid=6730
"Wells, James Lesesne",https://web.archive.org/web/20120921175824/http://www.nga.gov/cgi-bin/tsearch?artistid=15103
"Wells, Jr., Charles Arthur",https://web.archive.org/web/20120921175824/http://www.nga.gov/cgi-bin/tsearch?artistid=3382
"Welsh, Horace Devitt",https://web.archive.org/web/20120921175824/http://www.nga.gov/cgi-bin/tsearch?artistid=3383
"Welti, Albert",https://web.archive.org/web/20120921175824/http://www.nga.gov/cgi-bin/tsearch?artistid=19959
"Welton, Elise Cavanna Seeds Armitage",https://web.archive.org/web/20120921175824/http://www.nga.gov/cgi-bin/tsearch?artistid=34127
"Wengenroth, Stow",https://web.archive.org/web/20120921175824/http://www.nga.gov/cgi-bin/tsearch?artistid=3384
"Wenger, Frank",https://web.archive.org/web/20120921175824/http://www.nga.gov/cgi-bin/tsearch?artistid=8194
"Wenne, Abraham Meindersz van der",https://web.archive.org/web/20120921175820/http://www.nga.gov/cgi-bin/tsearch?artistid=6327
"Wenrich, Luther D.",https://web.archive.org/web/20120921175820/http://www.nga.gov/cgi-bin/tsearch?artistid=8195
Western European 20th Century,https://web.archive.org/web/20120921175902/http://www.nga.gov/cgi-bin/tsearch?artistid=23806
"Westfall, Tulita",https://web.archive.org/web/20120921175902/http://www.nga.gov/cgi-bin/tsearch?artistid=8198
"Westlund, Harry",https://web.archive.org/web/20120921175902/http://www.nga.gov/cgi-bin/tsearch?artistid=10117
"Westlund, Harry E.",https://web.archive.org/web/20120921175902/http://www.nga.gov/cgi-bin/tsearch?artistid=5841
"Westmacott, Bernard",https://web.archive.org/web/20120921175902/http://www.nga.gov/cgi-bin/tsearch?artistid=8199
"Weston, Brett",https://web.archive.org/web/20120921175902/http://www.nga.gov/cgi-bin/tsearch?artistid=5479
"Weston, Edward",https://web.archive.org/web/20120921175902/http://www.nga.gov/cgi-bin/tsearch?artistid=6749
"Weston, Harold",https://web.archive.org/web/20120921175902/http://www.nga.gov/cgi-bin/tsearch?artistid=34130
"Westpfahl, Conrad",https://web.archive.org/web/20120921175902/http://www.nga.gov/cgi-bin/tsearch?artistid=3390
"Wetherill, Elisha Kent Kane",https://web.archive.org/web/20120921175902/http://www.nga.gov/cgi-bin/tsearch?artistid=3391
"Weyden, Rogier van der",https://web.archive.org/web/20120921175902/http://www.nga.gov/cgi-bin/tsearch?artistid=1971
"Weyer, Hermann",https://web.archive.org/web/20120921175902/http://www.nga.gov/cgi-bin/tsearch?artistid=5936
"Weyrotter, Franz Edmond",https://web.archive.org/web/20120921175902/http://www.nga.gov/cgi-bin/tsearch?artistid=3377
"Wheatley, Francis",https://web.archive.org/web/20120921175902/http://www.nga.gov/cgi-bin/tsearch?artistid=3392
"Wheeler, Steve",https://web.archive.org/web/20120921175902/http://www.nga.gov/cgi-bin/tsearch?artistid=22800
"Wheeler, Stewart",https://web.archive.org/web/20120921175902/http://www.nga.gov/cgi-bin/tsearch?artistid=8200
"Wheete, Treva",https://web.archive.org/web/20120921175902/http://www.nga.gov/cgi-bin/tsearch?artistid=3393
"Wheldon, W.",https://web.archive.org/web/20120921175902/http://www.nga.gov/cgi-bin/tsearch?artistid=1972
"Whistler, Beatrice Godwin",https://web.archive.org/web/20120921175902/http://www.nga.gov/cgi-bin/tsearch?artistid=1973
"Whistler, Beatrix Godwin",https://web.archive.org/web/20120921175902/http://www.nga.gov/cgi-bin/tsearch?artistid=1973
"Whistler, James Abbott McNeill",https://web.archive.org/web/20120921175902/http://www.nga.gov/cgi-bin/tsearch?artistid=1974
"Whistler, James McNeill",https://web.archive.org/web/20120921175902/http://www.nga.gov/cgi-bin/tsearch?artistid=1974
"Whitaker, Richard",https://web.archive.org/web/20120921175902/http://www.nga.gov/cgi-bin/tsearch?artistid=8201
"White, Charles",https://web.archive.org/web/20120921175902/http://www.nga.gov/cgi-bin/tsearch?artistid=20910
"White, Charles Henry",https://web.archive.org/web/20120921175902/http://www.nga.gov/cgi-bin/tsearch?artistid=35126
"White, Charles Wilbert",https://web.archive.org/web/20120921175902/http://www.nga.gov/cgi-bin/tsearch?artistid=3394
"White, Charles Wilbert",https://web.archive.org/web/20120921175902/http://www.nga.gov/cgi-bin/tsearch?artistid=3394
"White, Clarence H.",https://web.archive.org/web/20120921175902/http://www.nga.gov/cgi-bin/tsearch?artistid=13526
"White, Edward",https://web.archive.org/web/20120921175902/http://www.nga.gov/cgi-bin/tsearch?artistid=8202
"White, George",https://web.archive.org/web/20120921175906/http://www.nga.gov/cgi-bin/tsearch?artistid=26174
"White, Minor",https://web.archive.org/web/20120921175906/http://www.nga.gov/cgi-bin/tsearch?artistid=5480
"White, Robert",https://web.archive.org/web/20120921175906/http://www.nga.gov/cgi-bin/tsearch?artistid=3395
"White, Roger",https://web.archive.org/web/20120921175906/http://www.nga.gov/cgi-bin/tsearch?artistid=26585
"White, Stanford",https://web.archive.org/web/20120921175906/http://www.nga.gov/cgi-bin/tsearch?artistid=2803
"White, S. Tracy",https://web.archive.org/web/20120921175906/http://www.nga.gov/cgi-bin/tsearch?artistid=5842
"White, Theo Ballou",https://web.archive.org/web/20120921175906/http://www.nga.gov/cgi-bin/tsearch?artistid=34131
"White, Thomas",https://web.archive.org/web/20120921175906/http://www.nga.gov/cgi-bin/tsearch?artistid=14773
"White, Wade",https://web.archive.org/web/20120921175906/http://www.nga.gov/cgi-bin/tsearch?artistid=34196
"White, Wayne",https://web.archive.org/web/20120921175906/http://www.nga.gov/cgi-bin/tsearch?artistid=8204
"Whitehead, Buell",https://web.archive.org/web/20120921175906/http://www.nga.gov/cgi-bin/tsearch?artistid=34132
"Whiteley, Kay",https://web.archive.org/web/20120921175906/http://www.nga.gov/cgi-bin/tsearch?artistid=8205
"Whiteman, Frederick J.",https://web.archive.org/web/20120921175906/http://www.nga.gov/cgi-bin/tsearch?artistid=34133
"Whiteread, Rachel",https://web.archive.org/web/20120921175906/http://www.nga.gov/cgi-bin/tsearch?artistid=28614
"Whitman, Paul",https://web.archive.org/web/20120921175906/http://www.nga.gov/cgi-bin/tsearch?artistid=35096
"Whitman, Robert",https://web.archive.org/web/20120921175906/http://www.nga.gov/cgi-bin/tsearch?artistid=3396
"Whitney, J.H.E.",https://web.archive.org/web/20120921175906/http://www.nga.gov/cgi-bin/tsearch?artistid=3397
"Whittredge, Worthington",https://web.archive.org/web/20120921175906/http://www.nga.gov/cgi-bin/tsearch?artistid=14348
"Whorf, John",https://web.archive.org/web/20120921175906/http://www.nga.gov/cgi-bin/tsearch?artistid=35141
"Wicar, Jean-Baptiste Joseph",https://web.archive.org/web/20120921175906/http://www.nga.gov/cgi-bin/tsearch?artistid=5607
"Wicart, Nicolaas",https://web.archive.org/web/20120921175906/http://www.nga.gov/cgi-bin/tsearch?artistid=15003
"Wickey, Harry Newman",https://web.archive.org/web/20120921175906/http://www.nga.gov/cgi-bin/tsearch?artistid=3398
"Wicks, Mary",https://web.archive.org/web/20120921175906/http://www.nga.gov/cgi-bin/tsearch?artistid=2804
"Wicquefort, Abraham de",https://web.archive.org/web/20120921175906/http://www.nga.gov/cgi-bin/tsearch?artistid=33071
"Widitz I, Christoph",https://web.archive.org/web/20120921175906/http://www.nga.gov/cgi-bin/tsearch?artistid=2296
"Widt, Frederik de",https://web.archive.org/web/20120921175906/http://www.nga.gov/cgi-bin/tsearch?artistid=5954
"Wiedewelt, Johannes",https://web.archive.org/web/20120921175906/http://www.nga.gov/cgi-bin/tsearch?artistid=17631
"Wiegers, Jan",https://web.archive.org/web/20120921175906/http://www.nga.gov/cgi-bin/tsearch?artistid=14651
"Wieghardt, Paul",https://web.archive.org/web/20120921175906/http://www.nga.gov/cgi-bin/tsearch?artistid=2805
"Wiener, Daniel",https://web.archive.org/web/20120921175728/http://www.nga.gov/cgi-bin/tsearch?artistid=27223
"Wieringen, Cornelis Claesz van",https://web.archive.org/web/20120921175728/http://www.nga.gov/cgi-bin/tsearch?artistid=13455
"Wierix, Antonie",https://web.archive.org/web/20120921175728/http://www.nga.gov/cgi-bin/tsearch?artistid=6029
"Wierix, Hieronymus",https://web.archive.org/web/20120921175728/http://www.nga.gov/cgi-bin/tsearch?artistid=3399
"Wierix, Jerome",https://web.archive.org/web/20120921175728/http://www.nga.gov/cgi-bin/tsearch?artistid=3399
"Wierix, Johan",https://web.archive.org/web/20120921175728/http://www.nga.gov/cgi-bin/tsearch?artistid=6328
"Wiggins, George E. C.",https://web.archive.org/web/20120921175728/http://www.nga.gov/cgi-bin/tsearch?artistid=34134
"Wiggins, John Carleton",https://web.archive.org/web/20120921175728/http://www.nga.gov/cgi-bin/tsearch?artistid=34135
"Wigstead, H.",https://web.archive.org/web/20120921175728/http://www.nga.gov/cgi-bin/tsearch?artistid=3400
"Wijck, Thomas",https://web.archive.org/web/20120921175728/http://www.nga.gov/cgi-bin/tsearch?artistid=3435
"Wijnants, Jan",https://web.archive.org/web/20120921175728/http://www.nga.gov/cgi-bin/tsearch?artistid=30659
"Wiktor, Tadeusz Gustaw",https://web.archive.org/web/20120921175728/http://www.nga.gov/cgi-bin/tsearch?artistid=24984
"Wilbur, Lawrence Nelson",https://web.archive.org/web/20120921175728/http://www.nga.gov/cgi-bin/tsearch?artistid=2806
"Wilbur, Richard",https://web.archive.org/web/20120921175728/http://www.nga.gov/cgi-bin/tsearch?artistid=21177
"Wilcox, Lois",https://web.archive.org/web/20120921175728/http://www.nga.gov/cgi-bin/tsearch?artistid=34136
"Wilde, Oscar",https://web.archive.org/web/20120921175728/http://www.nga.gov/cgi-bin/tsearch?artistid=31268
"Wilde, Victor De",https://web.archive.org/web/20120921175728/http://www.nga.gov/cgi-bin/tsearch?artistid=35068
"Wiles, Irving R.",https://web.archive.org/web/20120921175728/http://www.nga.gov/cgi-bin/tsearch?artistid=1975
"Wiles, Irving Ramsay",https://web.archive.org/web/20120921175728/http://www.nga.gov/cgi-bin/tsearch?artistid=1975
"Wiley, William",https://web.archive.org/web/20120921175728/http://www.nga.gov/cgi-bin/tsearch?artistid=6046
"Wiley, William T.",https://web.archive.org/web/20120921175728/http://www.nga.gov/cgi-bin/tsearch?artistid=6046
"Wilgus, William John",https://web.archive.org/web/20120921175728/http://www.nga.gov/cgi-bin/tsearch?artistid=1976
"Wilhelm, Johann",https://web.archive.org/web/20120921175728/http://www.nga.gov/cgi-bin/tsearch?artistid=11734
"Wilimovsky, Charles A.",https://web.archive.org/web/20120921175728/http://www.nga.gov/cgi-bin/tsearch?artistid=34197
"Wilk, Richard",https://web.archive.org/web/20120921175728/http://www.nga.gov/cgi-bin/tsearch?artistid=31000
